"customer_id","first_name","last_name","email","phone_number","date_of_birth","address","city","state","zip_code"
"C1069","Rashad","Randall","rashad.randall@example.com","(995) 926-1823","1978-05-24","4048 Madison Ave","Trenton","New Jersey","7005"
"C1070","Hayley","York","hayley.york@example.com","(314) 340-4867","1968-09-20","9721 5th Ave","New York","New York","10001"
"C1071","Salma","Shepard","salma.shepard@example.com","(764) 304-8626","2005-03-01","7393 Broadway","New York","New York","10004"
"C1072","Hallie","Thornton","hallie.thornton@example.com","(578) 564-2599","1969-12-13","7113 Main St","New York","New York","10002"
"C1073","Regina","Garcia","regina.garcia@example.com","(866) 602-8826","2005-04-24","4370 Madison Ave","New York","New York","10001"
"C1074","Julie","Cochran","julie.cochran@example.com","(839) 228-7312","1972-04-28","8882 Lexington Ave","New York","New York","10005"
"C1075","Amare","Hartman","amare.hartman@example.com","(458) 866-9449","1982-04-22","7795 Main St","New York","New York","10004"
"C1076","Cannon","Lee","cannon.lee@example.com","(978) 261-6722","1973-08-27","6574 Lexington Ave","New York","New York","10005"
"C1077","Yael","Hodge","yael.hodge@example.com","(272) 389-5524","2000-12-07","7168 5th Ave","New York","New York","10004"
"C1078","Colton","Booker","colton.booker@example.com","(250) 566-9062","1971-11-10","3822 Madison Ave","New York","New York","10005"
"C1079","Abril","Cunningham","abril.cunningham@example.com","(685) 274-5202","1985-07-31","5310 Madison Ave","New York","New York","10004"
"C1080","Braxton","House","braxton.house@example.com","(553) 941-6032","2001-08-14","2048 Broadway","New York","New York","10004"
"C1081","Destiney","Pearson","destiney.pearson@example.com","(461) 368-7983","1995-01-30","2519 5th Ave","New York","New York","10004"
"C1082","Trystan","Ramos","trystan.ramos@example.com","(835) 630-2073","1989-11-07","4464 5th Ave","New York","New York","10004"
"C1083","Miley","Gutierrez","miley.gutierrez@example.com","(411) 573-4829","1990-08-11","5306 Lexington Ave","New York","New York","10004"
"C1084","Layla","Gutierrez","layla.gutierrez@example.com","(971) 849-3100","1994-07-30","359 Main St","New York","New York","10004"
"C1085","Jayson","Ferguson","jayson.ferguson@example.com","(591) 731-6759","1996-02-09","77 Main St","New York","New York","10003"
"C1086","Linda","Barajas","linda.barajas@example.com","(303) 523-2248","1965-12-28","7204 5th Ave","New York","New York","10004"
"C1087","Chance","Blackwell","chance.blackwell@example.com","(940) 840-8169","2002-04-18","2810 Madison Ave","New York","New York","10003"
"C1088","Antonio","Mccoy","antonio.mccoy@example.com","(432) 213-3946","2004-07-28","1307 Main St","New York","New York","10001"
"C1089","Kieran","Morse","kieran.morse@example.com","(558) 305-4576","1985-12-04","8262 Broadway","New York","New York","10004"
"C1090","Aliyah","Schmitt","aliyah.schmitt@example.com","(410) 461-1398","1979-07-29","6531 Madison Ave","New York","New York","10001"
"C1091","Rayan","Stephenson","rayan.stephenson@example.com","(727) 531-6855","1994-05-23","3444 Lexington Ave","Paterson","New Jersey","7002"
"C1092","Gael","Jacobs","gael.jacobs@example.com","(723) 883-8086","1967-04-30","7144 5th Ave","New York","New York","10005"
"C1093","Stephany","Neal","stephany.neal@example.com","(952) 450-2174","1989-06-15","2806 5th Ave","New York","New York","10002"
"C1094","Phoenix","Pitts","phoenix.pitts@example.com","(267) 224-3570","1989-11-01","1392 Main St","New York","New York","10005"
"C1095","Nola","Gillespie","nola.gillespie@example.com","(998) 651-7264","1986-05-18","2994 Lexington Ave","New York","New York","10002"
"C1096","Jeramiah","Schwartz","jeramiah.schwartz@example.com","(976) 705-3209","1999-05-29","50 Madison Ave","New York","New York","10002"
"C1097","Aaden","Mercer","aaden.mercer@example.com","(397) 885-9407","1973-06-09","6692 5th Ave","New York","New York","10002"
"C1098","Nathalia","Good","nathalia.good@example.com","(526) 364-1773","1985-05-29","2556 Madison Ave","New York","New York","10001"
"C1099","Zaria","Benton","zaria.benton@example.com","(320) 293-7688","1998-09-05","3497 5th Ave","New York","New York","10004"
"C1100","Miley","Ortega","miley.ortega@example.com","(490) 337-3076","1995-05-04","1202 Main St","New York","New York","10003"
"C1101","Julia","Farmer","julia.farmer@example.com","(514) 789-9215","2004-07-08","4563 Broadway","New York","New York","10005"
"C1102","Darnell","Ritter","darnell.ritter@example.com","(659) 302-1073","1961-08-04","8465 Main St","Trenton","New Jersey","7002"
"C1103","Jamari","Dunn","jamari.dunn@example.com","(383) 859-9322","1967-07-29","7800 Lexington Ave","New York","New York","10005"
"C1104","Zoey","Page","zoey.page@example.com","(411) 943-2452","2001-04-05","5085 Lexington Ave","New York","New York","10004"
"C1105","Kendra","Velez","kendra.velez@example.com","(819) 503-8110","1990-08-18","7619 Main St","New York","New York","10001"
"C1106","Alison","Fuller","alison.fuller@example.com","(488) 753-1837","1978-08-01","2467 Main St","Jersey City","New Jersey","7002"
"C1107","Emilie","Hood","emilie.hood@example.com","(509) 262-2872","1963-01-23","1633 Broadway","New York","New York","10003"
"C1108","Cortez","Pena","cortez.pena@example.com","(891) 876-8683","1978-10-06","3653 5th Ave","New York","New York","10005"
"C1109","Abby","Curtis","abby.curtis@example.com","(671) 668-2178","2001-07-16","1952 Main St","New York","New York","10001"
"C1110","Giada","Santos","giada.santos@example.com","(334) 639-9596","2004-07-11","749 Madison Ave","New York","New York","10004"
"C1111","Jessie","Church","jessie.church@example.com","(200) 766-4304","1968-04-25","7474 Main St","New York","New York","10003"
"C1112","Kaylah","Ramos","kaylah.ramos@example.com","(505) 815-8990","2002-04-28","1060 5th Ave","New York","New York","10003"
"C1113","Camille","Fritz","camille.fritz@example.com","(660) 621-6677","2005-09-13","2394 Lexington Ave","Newark","New Jersey","7005"
"C1114","Deangelo","Murillo","deangelo.murillo@example.com","(231) 497-2600","1997-08-16","8125 Madison Ave","New York","New York","10003"
"C1115","Emerson","Gallagher","emerson.gallagher@example.com","(868) 526-9168","1985-07-11","4891 Madison Ave","New York","New York","10002"
"C1116","April","Bentley","april.bentley@example.com","(926) 483-5051","1963-05-10","7073 5th Ave","New York","New York","10003"
"C1117","Ainsley","Booth","ainsley.booth@example.com","(345) 440-5531","1977-08-29","9553 Lexington Ave","New York","New York","10002"
"C1118","Dereon","Huffman","dereon.huffman@example.com","(485) 471-4394","1972-07-02","9374 Broadway","New York","New York","10003"
"C1119","Colin","Cherry","colin.cherry@example.com","(239) 881-3151","1997-05-23","8737 Lexington Ave","New York","New York","10005"
"C1120","Karla","Hines","karla.hines@example.com","(822) 323-2733","1966-09-27","9416 Main St","New York","New York","10004"
"C1121","Colton","Decker","colton.decker@example.com","(619) 845-7414","1986-10-21","4515 5th Ave","New York","New York","10004"
"C1122","Jayleen","Tran","jayleen.tran@example.com","(481) 418-5462","1988-09-13","9258 Madison Ave","New York","New York","10005"
"C1123","Aydin","Perry","aydin.perry@example.com","(960) 421-9074","1978-09-22","5177 Main St","New York","New York","10003"
"C1124","Remington","Bullock","remington.bullock@example.com","(550) 274-5996","1986-10-02","5366 Madison Ave","New York","New York","10003"
"C1125","Delaney","Stewart","delaney.stewart@example.com","(859) 712-4918","1996-03-31","8603 Main St","New York","New York","10003"
"C1126","Camryn","Fritz","camryn.fritz@example.com","(208) 580-7273","1987-05-10","941 Main St","New York","New York","10004"
"C1127","Amanda","Lambert","amanda.lambert@example.com","(577) 966-8824","1964-11-14","3792 Lexington Ave","New York","New York","10003"
"C1128","Winston","Callahan","winston.callahan@example.com","(535) 594-1483","1969-01-09","9623 Lexington Ave","Newark","New Jersey","7004"
"C1129","Maverick","Lang","maverick.lang@example.com","(731) 988-3468","2002-05-24","2984 Main St","New York","New York","10001"
"C1130","Harold","Reid","harold.reid@example.com","(952) 742-2838","1970-03-11","8110 Main St","Hoboken","New Jersey","7005"
"C1131","Cindy","York","cindy.york@example.com","(420) 750-6990","2005-05-21","6049 Broadway","New York","New York","10003"
"C1132","Breanna","Cardenas","breanna.cardenas@example.com","(607) 357-4178","1987-10-05","6684 5th Ave","New York","New York","10005"
"C1133","Tripp","Blake","tripp.blake@example.com","(330) 642-8186","1977-08-25","9689 Broadway","New York","New York","10004"
"C1134","Elaine","Moon","elaine.moon@example.com","(697) 841-4120","1971-02-07","7823 5th Ave","New York","New York","10005"
"C1135","Leslie","Potts","leslie.potts@example.com","(278) 877-4963","2004-06-21","9198 Broadway","New York","New York","10002"
"C1136","Keith","Haas","keith.haas@example.com","(956) 437-4072","1965-03-31","5210 5th Ave","New York","New York","10003"
"C1137","Matteo","Oneal","matteo.oneal@example.com","(770) 250-1247","1976-08-24","5452 Lexington Ave","New York","New York","10004"
"C1138","Erik","Graham","erik.graham@example.com","(299) 996-9144","1974-10-02","2731 Broadway","New York","New York","10001"
"C1139","Lailah","Haney","lailah.haney@example.com","(598) 297-8007","1973-08-29","7337 Lexington Ave","New York","New York","10005"
"C1140","Mohamed","Gay","mohamed.gay@example.com","(871) 469-1097","1966-07-24","8564 Lexington Ave","New York","New York","10003"
"C1141","Frankie","Banks","frankie.banks@example.com","(283) 817-7265","1973-04-27","7040 Madison Ave","New York","New York","10002"
"C1142","Marie","Moyer","marie.moyer@example.com","(654) 790-9213","1984-07-29","5073 Madison Ave","New York","New York","10004"
"C1143","Amari","Bowen","amari.bowen@example.com","(276) 235-5102","1993-06-04","5641 Broadway","Hoboken","New Jersey","7001"
"C1144","Lane","Church","lane.church@example.com","(665) 734-4719","1973-03-20","1214 Main St","New York","New York","10002"
"C1145","Cassie","Nolan","cassie.nolan@example.com","(903) 733-8643","1976-09-10","4154 Lexington Ave","New York","New York","10003"
"C1146","Mauricio","Buchanan","mauricio.buchanan@example.com","(836) 417-8241","1961-05-05","2097 Lexington Ave","Paterson","New Jersey","7001"
"C1147","Briana","Wang","briana.wang@example.com","(697) 711-4770","1991-03-22","7569 5th Ave","New York","New York","10001"
"C1148","Shelby","Frazier","shelby.frazier@example.com","(572) 704-6883","2003-08-01","3472 Madison Ave","New York","New York","10001"
"C1149","Lindsay","Becker","lindsay.becker@example.com","(473) 751-9218","1964-12-29","4235 Madison Ave","New York","New York","10002"
"C1150","Reyna","Good","reyna.good@example.com","(353) 896-7561","1970-03-16","9720 5th Ave","New York","New York","10004"
"C1151","Nathalie","Rivera","nathalie.rivera@example.com","(549) 654-5124","1980-08-06","8960 Lexington Ave","Trenton","New Jersey","7001"
"C1152","Taylor","Mann","taylor.mann@example.com","(975) 719-3436","1999-04-17","3146 Main St","New York","New York","10003"
"C1153","Rylee","Stevenson","rylee.stevenson@example.com","(939) 961-2215","1965-04-15","1944 Broadway","New York","New York","10002"
"C1154","Waylon","Pennington","waylon.pennington@example.com","(925) 848-2025","1973-05-03","2523 Main St","Hoboken","New Jersey","7003"
"C1155","Kobe","Crosby","kobe.crosby@example.com","(906) 947-6632","1995-02-17","354 Madison Ave","New York","New York","10004"
"C1156","Sidney","Moran","sidney.moran@example.com","(873) 891-5844","1977-10-12","9852 5th Ave","New York","New York","10001"
"C1157","Alena","Bonilla","alena.bonilla@example.com","(976) 678-2817","1986-08-07","8184 5th Ave","New York","New York","10002"
"C1158","Giselle","Butler","giselle.butler@example.com","(319) 794-2392","1977-05-09","4833 Broadway","New York","New York","10003"
"C1159","Sophie","Horne","sophie.horne@example.com","(958) 998-5813","1985-02-10","1274 5th Ave","Paterson","New Jersey","7001"
"C1160","Jabari","Guerrero","jabari.guerrero@example.com","(455) 379-9588","2005-04-12","9150 Main St","New York","New York","10002"
"C1161","Ahmed","Montgomery","ahmed.montgomery@example.com","(900) 727-5094","1974-12-04","1958 Main St","New York","New York","10001"
"C1162","Darian","Wall","darian.wall@example.com","(583) 497-1412","1997-02-10","408 5th Ave","New York","New York","10005"
"C1163","Kaleb","Cole","kaleb.cole@example.com","(350) 625-4309","2005-02-06","3040 5th Ave","New York","New York","10003"
"C1164","Anthony","Terrell","anthony.terrell@example.com","(772) 592-8091","1986-10-27","7753 Broadway","New York","New York","10005"
"C1165","William","Douglas","william.douglas@example.com","(739) 410-8798","2001-06-13","6515 Lexington Ave","New York","New York","10005"
"C1166","Saniya","Buck","saniya.buck@example.com","(407) 929-5892","1987-05-05","8720 Broadway","New York","New York","10002"
"C1167","Kristopher","Owen","kristopher.owen@example.com","(310) 523-2240","1982-10-12","8224 Lexington Ave","New York","New York","10001"
"C1168","Lillie","Bush","lillie.bush@example.com","(757) 284-1536","1965-08-06","5715 Broadway","New York","New York","10001"
"C1169","Lamont","Cook","lamont.cook@example.com","(672) 243-2700","1978-03-24","7270 Main St","New York","New York","10004"
"C1170","Danna","Rollins","danna.rollins@example.com","(277) 992-1555","2002-07-11","3302 5th Ave","New York","New York","10004"
"C1171","Kolton","Duarte","kolton.duarte@example.com","(520) 417-5565","1988-09-08","7977 5th Ave","Newark","New Jersey","7002"
"C1172","Sarahi","Raymond","sarahi.raymond@example.com","(308) 896-9032","1999-04-20","603 Main St","New York","New York","10001"
"C1173","Ezra","Zhang","ezra.zhang@example.com","(696) 380-9573","2002-07-15","3683 Broadway","New York","New York","10003"
"C1174","Sonia","Chung","sonia.chung@example.com","(271) 742-4576","1998-07-29","394 Broadway","New York","New York","10002"
"C1175","Bryce","Mills","bryce.mills@example.com","(384) 900-1278","2004-04-30","5729 Madison Ave","New York","New York","10005"
"C1176","Tyree","Parsons","tyree.parsons@example.com","(386) 416-2519","1966-07-28","8446 Broadway","New York","New York","10002"
"C1177","Adrian","Murray","adrian.murray@example.com","(931) 959-2522","1988-01-14","8131 Main St","New York","New York","10001"
"C1178","Damaris","Oneal","damaris.oneal@example.com","(615) 997-8121","1982-05-18","3176 Main St","New York","New York","10002"
"C1179","Rebecca","Craig","rebecca.craig@example.com","(405) 334-7867","2001-04-17","3254 Broadway","Jersey City","New Jersey","7002"
"C1180","Carley","Waters","carley.waters@example.com","(743) 634-9073","2002-06-06","3173 Broadway","New York","New York","10004"
"C1181","Megan","Huang","megan.huang@example.com","(779) 287-9032","1997-01-03","2607 Main St","New York","New York","10001"
"C1182","Callum","Blair","callum.blair@example.com","(713) 797-5753","1961-12-26","1621 Lexington Ave","New York","New York","10001"
